,別表,,,,,
,,医薬品添加物成分の記載名称リスト,,,,
,,(医薬品添加物事典収載成分),,,,

,,,,,（注１）　成分コードは、FD申請コードを優先している。,
,,,,,（注２）　注射剤については、分量に影響する簡略名は不可とする。,
,,,,,（注３）　日本薬局方品目については、別名も可とする。,
,,,,,"（注４）　アルコールを含有するいわゆるドリンク剤に関するエタノールの記載名は、
　　　　　昭和５９年６月２８日付日薬連発第３３４号に従う。",

,,　　　　　　　　　　　　　　日 本 製 薬 団 体 連 合 会,,,,
,,　　　　　　　　　　　　　　協力：日本医薬品添加剤協会,,,,
,,                                 平 成 １４ 年 ３ 月 １３ 日,,,,
№,成分コード,添加物事典名,複数成分記載(*),"日局収載
(*)",記載名称,
,,,,   ＊,l-メントール,
870,1570,ヘパリンナトリウム,,   ＊,ヘパリンナトリウム,ヘパリンNa
871,109250,ベヘニルアルコール,,,ベヘニルアルコール,
872,122107,ベヘン酸,,,ベヘン酸,
873,2333,ベルガモット油,,,ベルガモット油,
874,105114,ペルーバルサム,,,ペルーバルサム,
875,109869,"ベルモットフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、エタノール、グリセリン,
,,,Ｂ＊,,ベルモットフレーバー(香料、エタノール、グリセリン),
,,,Ｃ＊,,香料,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
,,,,   ＊,グリセリン,
876,1574,ベンジルアルコール,,   ＊,ベンジルアルコール
877,120282,１，２－ベンズイソチアゾリン－３－オン・ジプロピレングリコール水溶液,＊,,１，２－ベンズイソチアゾリン－３－オン
,,,,,ジプロピレングリコール
878,120337,ベンゾトリアゾール,,,ベンゾトリアゾール
879,523200,ペンタエリスチルクエン酸高級脂肪酸エステル・ミツロウ・ノニオン乳化剤混合物,＊,,ペンタエリスチルクエン酸高級脂肪酸エステル
,,,,   ＊,ミツロウ
,,,,,ノニオン乳化剤
880,120021,ペンタエリスリチル－テトラキス［３－（３，５－ジ－ｔ－ブチル－４－ヒドロキシフェニル）プロピオネート］,,,ペンタエリスリチル－テトラキス［３－（３，５－ジ－ｔ－ブチル－４－ヒドロキシフェニル）プロピオネート］
881,1579,ベントナイト,,   ＊,ベントナイト
882,120283,芳香族炭化水素混合溶剤,＊,,ジエチルベンゼン
,,,,,分岐アルキルベンゼン
,,,,,メチルナフタレン
,,,,,ジメチルナフタレン
,,,,,ナフタリン
,,,,,キシレン
,,,,,トルエン
883,1584,ホウ酸,,   ＊,ホウ酸,
884,111788,ホウ酸アンモニウム,,,ホウ酸アンモニウム,
885,1586,ホウ砂,,   ＊,ホウ砂,ホウ酸Na
886,520981,法定色素,,,,
887,120284,法定色素別表１,,,赤色二号,赤色２号、アマランス
,,,,,赤色三号,赤色３号、エリスロシン
,,,,,赤色一○二号,赤色１０２号、ニューコクシン
,,,,,赤色一○四号の(1),赤色１０４号の(1)、フロキシンＢ
,,,,,赤色一○五号の(1),赤色１０５号の(1)、ローズベンガル
,,,,,赤色一○六号,赤色１０６号、アシツドレッド
,,,,,黄色４号(タートラジン),
,,,,,黄色五号,黄色５号、サンセットエローＦＣＦ
,,,,,緑色三号,緑色３号、フアストグリーンＦＣＦ
,,,,,青色一号,青色１号、ブリリアントブルーＦＣＦ
,,,,,青色二号,青色２号、インジゴカルミン
,,,,,赤色二号アルミニウムレーキ,赤色２号、アマランス
,,,,,赤色三号アルミニウムレーキ,赤色３号、エリスロシン
,,,,,赤色一○二号アルミニウムレーキ,赤色１０２号、ニューコクシン
,,,,,赤色一○四号の(1)アルミニウムレーキ,赤色１０４号の(1)、フロキシンＢ
,,,,,赤色一○五号の(1)アルミニウムレーキ,赤色１０５号の(1)、ローズベンガル
,,,,,赤色一○六号アルミニウムレーキ,赤色１０６号、アシツドレッド
,,,,,黄色４号(タートラジン)アルミニウムレーキ,黄色４号(タートラジン)
,,,,,黄色五号アルミニウムレーキ,黄色５号、サンセットエローＦＣＦ
,,,,,緑色三号アルミニウムレーキ,緑色３号、フアストグリーンＦＣＦ
,,,,,青色一号アルミニウムレーキ,青色１号、ブリリアントブルーＦＣＦ
,,,,,青色二号アルミニウムレーキ,青色２号、インジゴカルミン
888,120285,法定色素別表２,,,赤色二○一号,赤色２０１号、リソールルビンB
,,,,,赤色二○二号,赤色２０２号、リソールルビンBCA
,,,,,赤色二○三号,赤色２０３号、レーキレッドC
,,,,,赤色二○四号,赤色２０４号、レーキレッドCBA
,,,,,赤色二○五号,赤色２０５号、リソールレッド
,,,,,赤色二○六号,赤色２０６号、リソールレッドCA
,,,,,赤色二○七号,赤色２０７号、リソールレッドBA
,,,,,赤色二○八号,赤色２０８号、リソールレッドSR
,,,,,赤色二一三号,赤色２１３号、ローダミンB
,,,,,赤色二一四号,赤色２１４号、ローダミンBアセテート
,,,,,赤色二一五号,赤色２１５号、ローダミンBステアレート
,,,,,赤色二一八号,赤色２１８号、テトラクロルテトラブロムフルオレセイン
,,,,,赤色二一九号,赤色２１９号、ブリリアントレーキレッドＲ
,,,,,赤色二二〇号,赤色２２０号、デｲープマルーン
,,,,,赤色二二一号,赤色２２１号、トルイジンレッド
,,,,,赤色二二三号,赤色２２３号、テトラブロムフルオレセイン
,,,,,赤色二二五号,赤色２２５号、スダンⅢ
,,,,,赤色二二六号,赤色２２６号、へリンドンピンクCN
,,,,,赤色二二七号,赤色２２７号、フアストアシツドマゲンタ
,,,,,赤色二二八号,赤色２２８号、パーマトンレッド
,,,,,赤色二三〇号の(1),赤色２３０号の(1)、エオシンYS
,,,,,赤色二三〇号の(2),赤色２３０号の(2)、エオシンYSK
,,,,,赤色二三一号,赤色２３１号、フロキシンBK
,,,,,赤色二三二号,赤色２３２号、ローズベンガル
,,,,,だいだい色二○一号,だいだい色２０１号、ジブロムフルオレセイン
,,,,,だいだい色二〇三号,だいだい色２０３号、パーマネントオレンジ
,,,,,だいだい色二〇四号,だいだい色２０４号、ベンチジンオレンジＧ
,,,,,だいだい色二〇五号,だいだい色２０５号、オレンジⅡ
,,,,,だいだい色二〇六号,だいだい色２０６号、ジヨードフルオレセイン
,,,,,だいだい色二〇七号,だいだい色２０７号、エリスロシン黄NA
,,,,,黄色二〇一号,黄色２０１号、フルオレセイン
,,,,,黄色二〇二号の(1),黄色２０２号の(1)、ウラニン
,,,,,黄色二〇二号の(2),黄色２０２号の(2)、ウラニンK
,,,,,黄色二〇三号,黄色２０３号、キノリンエローWS
,,,,,黄色二〇四号,黄色２０４号、キノリンエローSS
,,,,,黄色二〇五号,黄色２０５号、ベンチジンエローG
,,,,,緑色二〇一号,緑色２０１号、アリザリンシアニングリーンF
,,,,,緑色二〇二号,緑色２０２号、キニザリングリーンSS
,,,,,緑色二〇四号,緑色２０４号、ピラニンコンク
,,,,,緑色二〇五号,緑色２０５号、ライトグリーンSF黄
,,,,,青色二〇一号,青色２０１号、インジゴ
,,,,,青色二〇二号,青色２０２号、パテントブルーNA
,,,,,青色二〇三号,青色２０３号、パテントブルーCA
,,,,,青色二〇四号,青色２０４号、カルバンスレンブルー
,,,,,青色二〇五号,青色２０５号、アルフアズリンFG
,,,,,かっ色二〇一号,かっ色２０１号、レゾルシンブラウン
,,,,,紫色二〇一号,紫色２０１号、アリズリンパープルSS
,,,,,赤色二二七号アルミニウムレーキ,赤色２２７号、フアストアシツドマゲンタ
,,,,,赤色二三〇号の(1)アルミニウムレーキ,赤色２３０号の(1)、エオシンYS
,,,,,赤色二三〇号の(2)アルミニウムレーキ,赤色２３０号の(2)、エオシンYSK
,,,,,赤色二三一号アルミニウムレーキ,赤色２３１号、フロキシンBK
,,,,,赤色二三二号アルミニウムレーキ,赤色２３２号、ローズベンガル
,,,,,だいだい色二〇五号アルミニウムレーキ,だいだい色２０５号、オレンジⅡ
,,,,,だいだい色二〇七号アルミニウムレーキ,だいだい色２０７号、エリスロシン黄NA
,,,,,黄色二〇二号の(1)アルミニウムレーキ,黄色２０２号の(1)、ウラニン
,,,,,黄色二〇二号の(2)アルミニウムレーキ,黄色２０２号の(2)、ウラニンK
,,,,,黄色二〇三号アルミニウムレーキ,黄色２０３号、キノリンエローWS
,,,,,緑色二〇一号アルミニウムレーキ,緑色２０１号、アリザリンシアニングリーンF
,,,,,緑色二〇四号アルミニウムレーキ,緑色２０４号、ピラニンコンク
,,,,,緑色二〇五号アルミニウムレーキ,緑色２０５号、ライトグリーンSF黄
,,,,,青色二〇五号アルミニウムレーキ,青色２０５号、アルフアズリンFG
,,,,,かっ色二〇一号アルミニウムレーキ,かっ色２０１号、レゾルシンブラウン
,,,,,だいだい色二〇五号バリウムレーキ,だいだい色２０５号、オレンジⅡ
,,,,,黄色二〇三号バリウムレーキ,黄色２０３号、キノリンエローWS
,,,,,青色二〇二号バリウムレーキ,青色２０２号、パテントブルーNA
,,,,,赤色一○四号の(1)バリウムレーキ,赤色１０４号の(1)、フロキシンＢ
,,,,,黄色４号(タートラジン)バリウムレーキ,黄色４号(タートラジン)
,,,,,黄色五号バリウムレーキ,黄色５号、サンセットエローＦＣＦ
,,,,,青色一号バリウムレーキ,青色１号、ブリリアントブルーＦＣＦ
,,,,,だいだい色二〇五号ジルコニウムレーキ,だいだい色２０５号、オレンジⅡ
,,,,,黄色二〇三号ジルコニウムレーキ,黄色２０３号、キノリンエローWS
,,,,,緑色二〇五号ジルコニウムレーキ,緑色２０５号、ライトグリーンSF黄
,,,,,黄色４号(タートラジン)ジルコニウムレーキ,黄色４号(タートラジン)
,,,,,黄色五号ジルコニウムレーキ,黄色５号、サンセットエローＦＣＦ
,,,,,青色一号ジルコニウムレーキ,青色１号、ブリリアントブルーＦＣＦ
889,120286,法定色素別表３,,,赤色四〇一号,赤色４０１号、ビオラミンR
,,,,,赤色四〇四号,赤色４０４号、ブリリアントフアストスカーレット
,,,,,赤色四〇五号,赤色４０５号、パーマネントレッドＦ５Ｒ
,,,,,赤色五〇一号,赤色５０１号、薬用スカーレット
,,,,,赤色五〇二号,赤色５０２号、ポンソー３Ｒ
,,,,,赤色五〇三号,赤色５０３号、ポンソーＲ
,,,,,赤色五〇四号,赤色５０４号、ポンソーＳＸ
,,,,,赤色五〇五号,赤色５０５号、オイルレッドＸＯ
,,,,,赤色五〇六号,赤色５０６号、フアストレッドＳ
,,,,,だいだい色四〇一号,だいだい色４０１号、ハンサオレンジ
,,,,,だいだい色四〇二号,だいだい色４０２号、オレンジⅠ
,,,,,だいだい色四〇三号,だいだい色４０３号、オレンジＳＳ
,,,,,黄色四〇一号,黄色４０１号、ハンサエロー
,,,,,黄色四〇二号,黄色４０２号、ポーラエロー５Ｇ
,,,,,黄色四〇三号の(1),黄色４０３号の(1)、ナフトールエローＳ
,,,,,黄色四〇四号,黄色４０４号、エローＡＢ
,,,,,黄色四〇五号,黄色４０５号、エローＯＢ
,,,,,黄色四〇六号,黄色４０６号、メタニルエロー
,,,,,黄色四〇七号,黄色４０７号、フアストライトエロー３Ｇ
,,,,,緑色四〇一号,緑色４０１号、ナフトールグリーンＢ
,,,,,緑色四〇二号,緑色４０２号、ギネアグリーンＢ
,,,,,青色四〇三号,青色４０３号、スダンブルーＢ
,,,,,青色四○四号,青色４０４号、フタロシアニンブルー
,,,,,紫色四〇一号,紫色４０１号、アリズロールパープル
,,,,,黒色四〇一号,黒色４０１号、ナフトールブルーブラック
,,,,,赤色四〇一号アルミニウムレーキ,赤色４０１号、ビオラミンR
,,,,,赤色五〇二号アルミニウムレーキ,赤色５０２号、ポンソー３Ｒ
,,,,,赤色五〇三号アルミニウムレーキ,赤色５０３号、ポンソーＲ
,,,,,赤色五〇四号アルミニウムレーキ,赤色５０４号、ポンソーＳＸ
,,,,,赤色五〇六号アルミニウムレーキ,赤色５０６号、フアストレッドＳ
,,,,,だいだい色四〇二号アルミニウムレーキ,だいだい色４０２号、オレンジⅠ
,,,,,黄色四〇二号アルミニウムレーキ,黄色４０２号、ポーラエロー５Ｇ
,,,,,黄色四〇三号の(1)アルミニウムレーキ,黄色４０３号の(1)、ナフトールエローＳ
,,,,,黄色四〇六号アルミニウムレーキ,黄色４０６号、メタニルエロー
,,,,,黄色四〇七号アルミニウムレーキ,黄色４０７号、フアストライトエロー３Ｇ
,,,,,緑色四〇二号アルミニウムレーキ,緑色４０２号、ギネアグリーンＢ
,,,,,紫色四〇一号アルミニウムレーキ,紫色４０１号、アリズロールパープル
,,,,,黒色四〇一号アルミニウムレーキ,黒色４０１号、ナフトールブルーブラック
,,,,,だいだい色四〇二号バリウムレーキ,だいだい色４０２号、オレンジⅠ
,,,,,緑色四〇二号バリウムレーキ,緑色４０２号、ギネアグリーンＢ
890,999999,飽和ポリグリコール化グリセリド,,,飽和ポリグリコール化グリセリド,
891,104604,没食子酸プロピル,,,没食子酸プロピル,
892,120154,ポビドン,,　 ＊,ポビドン,
893,120338,ポビドンＫ１７,,,ポビドンＫ１７,ポビドン
894,108622,ポリアクリル酸,,,ポリアクリル酸,
895,120339,ポリアクリル酸水溶液(20%),,,ポリアクリル酸水溶液(20%),ポリアクリル酸
896,106734,ポリアクリル酸ナトリウム,,,ポリアクリル酸ナトリウム,ポリアクリル酸Na
897,120051,ポリアクリル酸部分中和物,,,ポリアクリル酸部分中和物,
898,120340,ポリイソシアネート液,＊,,ポリイソシアネート,
,,,,,酢酸エチル,
899,105319,ポリイソブチレン,,    ,ポリイソブチレン,
900,108623,ポリイソプレン,,,ポリイソプレン,
901,109188,ポリウレタン系樹脂,,,ポリウレタン系樹脂,
902,111360,ポリエチレン繊維,,,ポリエチレン繊維,
903,109881,ポリエチレンテレフタレートセパレータ,,,ポリエチレンテレフタレートセパレータ,
904,105310,ポリエチレン末,,,ポリエチレン末,ポリエチレン
905,111794,ポリ塩化ビニル,,,ポリ塩化ビニル,
906,120052,ポリオキシエチレンアラキルエーテル・ステアリルアルコール混合物,＊,,ポリオキシエチレンアラキルエーテル,
,,,,＊,ステアリルアルコール,
907,105332,ポリオキシエチレンアルキルエーテル,,,ポリオキシエチレンアルキルエーテル,
908,105381,ポリオキシエチレンオクチルフェニルエーテル,,,ポリオキシエチレンオクチルフェニルエーテル,
909,105384,ポリオキシエチレンオレイルアミン,,,ポリオキシエチレンオレイルアミン,
910,105385,ポリオキシエチレンオレイルエーテル,,,ポリオキシエチレンオレイルエーテル,
911,503123,ポリオキシエチレンオレイルエーテルリン酸ジエタノールアミン,,,ポリオキシエチレンオレイルエーテルリン酸ジエタノールアミン,
912,110366,ポリオキシエチレンオレイルエーテルリン酸ナトリウム,,,ポリオキシエチレンオレイルエーテルリン酸ナトリウム,ポリオキシエチレンオレイルエーテルリン酸Na
913,105359,ポリオキシエチレン硬化ヒマシ油,,,ポリオキシエチレン硬化ヒマシ油,
914,109891,ポリオキシエチレン硬化ヒマシ油１０,,,ポリオキシエチレン硬化ヒマシ油１０,ポリオキシエチレン硬化ヒマシ油
915,120351,ポリオキシエチレン硬化ヒマシ油１００,,,ポリオキシエチレン硬化ヒマシ油１００,ポリオキシエチレン硬化ヒマシ油
916,110371,ポリオキシエチレン硬化ヒマシ油２０,,,ポリオキシエチレン硬化ヒマシ油２０,ポリオキシエチレン硬化ヒマシ油
917,105361,ポリオキシエチレン硬化ヒマシ油４０,,,ポリオキシエチレン硬化ヒマシ油４０,ポリオキシエチレン硬化ヒマシ油
918,108489,ポリオキシエチレン硬化ヒマシ油５,,,ポリオキシエチレン硬化ヒマシ油５,ポリオキシエチレン硬化ヒマシ油
919,105362,ポリオキシエチレン硬化ヒマシ油５０,,,ポリオキシエチレン硬化ヒマシ油５０,ポリオキシエチレン硬化ヒマシ油
920,108405,ポリオキシエチレン硬化ヒマシ油６０,,,ポリオキシエチレン硬化ヒマシ油６０,ポリオキシエチレン硬化ヒマシ油
921,105350,ポリオキシエチレンジスチリルフェニルエーテル,,,ポリオキシエチレンジスチリルフェニルエーテル,
922,105420,ポリオキシエチレンステアリルエーテル,,,ポリオキシエチレンステアリルエーテル,
923,110368,ポリオキシエチレンステアリルエーテルリン酸,,,ポリオキシエチレンステアリルエーテルリン酸,
924,8806,ポリオキシエチレンセチルエーテル,,,ポリオキシエチレンセチルエーテル,
925,120289,ポリオキシエチレンセチルエーテル・ジステアリン酸ポリエチレングリコール混合物,＊,,ポリオキシエチレンセチルエーテル,
,,,,,ジステアリン酸ポリエチレングリコール,ジステアリン酸マクロゴール
926,500399,ポリオキシエチレンセチルエーテルリン酸ナトリウム,,,ポリオキシエチレンセチルエーテルリン酸ナトリウム,ポリオキシエチレンセチルエーテルリン酸Na
927,111373,ポリオキシエチレンセチルエーテルリン酸ナトリウム（５Ｅ．Ｏ．）,,,ポリオキシエチレンセチルエーテルリン酸ナトリウム（５Ｅ．Ｏ．）,ポリオキシエチレンセチルエーテルリン酸Na
928,501125,ポリオキシエチレンセトステアリルエーテル,,,ポリオキシエチレンセトステアリルエーテル,
929,105405,ポリオキシエチレンソルビタンモノラウレート,,,ポリオキシエチレンソルビタンモノラウレート,ポリソルベート２０
930,500400,ポリオキシエチレンソルビットミツロウ,,,ポリオキシエチレンソルビットミツロウ,
931,120341,ポリオキシエチレン多環フェニルエーテル硫酸アンモニウム塩,,,ポリオキシエチレン多環フェニルエーテル硫酸アンモニウム塩,
932,105377,ポリオキシエチレンノニルフェニルエーテル,,,ポリオキシエチレンノニルフェニルエーテル,
933,120342,ポリオキシエチレンノニルフェニルエーテル・アルキルベンゼンスルホン酸カルシウム混合物,＊,,ポリオキシエチレンノニルフェニルエーテル,
,,,,,アルキルベンゼンスルホン酸カルシウム,アルキルベンゼンスルホン酸Ca
934,105340,ポリオキシエチレンヒマシ油,,,ポリオキシエチレンヒマシ油,
935,122118,ポリオキシエチレンベヘニルエーテル,,,ポリオキシエチレンベヘニルエーテル,
936,105086,ポリオキシエチレン（１０５）ポリオキシプロピレン（５）グリコール,,,ポリオキシエチレン（１０５）ポリオキシプロピレン（５）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
937,105715,ポリオキシエチレン（１２０）ポリオキシプロピレン（４０）グリコール,,,ポリオキシエチレン（１２０）ポリオキシプロピレン（４０）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
938,108269,ポリオキシエチレン（１６０）ポリオキシプロピレン（３０）グリコール,,,ポリオキシエチレン（１６０）ポリオキシプロピレン（３０）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
939,109111,ポリオキシエチレン（１９６）ポリオキシプロピレン（６７）グリコール,,,ポリオキシエチレン（１９６）ポリオキシプロピレン（６７）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
940,109135,ポリオキシエチレン（２０）ポリオキシプロピレン（２０）グリコール,,,ポリオキシエチレン（２０）ポリオキシプロピレン（２０）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
941,500431,ポリオキシエチレン（２００）ポリオキシプロピレングリコール（７０）,,,ポリオキシエチレン（２００）ポリオキシプロピレングリコール（７０）,ポリオキシエチレンポリオキシプロピレングリコール
942,120011,ポリオキシエチレン（３）ポリオキシプロピレン（１７）グリコール,,,ポリオキシエチレン（３）ポリオキシプロピレン（１７）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
943,109109,ポリオキシエチレン（４２）ポリオキシプロピレン（６７）グリコール,,,ポリオキシエチレン（４２）ポリオキシプロピレン（６７）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
944,109110,ポリオキシエチレン（５４）ポリオキシプロピレン（３９）グリコール,,,ポリオキシエチレン（５４）ポリオキシプロピレン（３９）グリコール,ポリオキシエチレンポリオキシプロピレングリコール
945,500432,ポリオキシエチレン（１）ポリオキシプロピレン（１）セチルエーテル,,,ポリオキシエチレン（１）ポリオキシプロピレン（１）セチルエーテル,ポリオキシエチレンポリオキシプロピレンセチルエーテル
946,500442,ポリオキシエチレン（１０）ポリオキシプロピレン（４）セチルエーテル,,,ポリオキシエチレン（１０）ポリオキシプロピレン（４）セチルエーテル,ポリオキシエチレンポリオキシプロピレンセチルエーテル
947,111800,ポリオキシエチレン（１７）ポリオキシプロピレン（２３）セチルエーテル,,,ポリオキシエチレン（１７）ポリオキシプロピレン（２３）セチルエーテル,ポリオキシエチレンポリオキシプロピレンセチルエーテル
948,109884,ポリオキシエチレン（２０）ポリオキシプロピレン（４）セチルエーテル,,,ポリオキシエチレン（２０）ポリオキシプロピレン（４）セチルエーテル,ポリオキシエチレンポリオキシプロピレンセチルエーテル
949,108805,ポリオキシエチレン（２０）ポリオキシプロピレン（８）セチルエーテル,,,ポリオキシエチレン（２０）ポリオキシプロピレン（８）セチルエーテル,ポリオキシエチレンポリオキシプロピレンセチルエーテル
950,120053,ポリオキシエチレンヤシ油脂肪酸グリセリル（７Ｅ．Ｏ．）,,,ポリオキシエチレンヤシ油脂肪酸グリセリル（７Ｅ．Ｏ．）,ポリオキシエチレンヤシ油脂肪酸グリセリル
951,105365,ポリオキシエチレンラノリン,,,ポリオキシエチレンラノリン,
952,122119,ポリオキシエチレンラノリンアルコールエーテル（５Ｅ．０．）,,,ポリオキシエチレンラノリンアルコールエーテル（５Ｅ．０．）,ポリオキシエチレンラノリンアルコールエーテル
953,999999,ポリオキシル 35 ヒマシ油,,,ポリオキシル 35 ヒマシ油,ポリオキシルヒマシ油
954,106739,ポリスチレンスルホン酸ナトリウム,,　 ＊,ポリスチレンスルホン酸ナトリウム,ポリスチレンスルホン酸Na
955,110372,ポリスチレン・ポリイソプレン・ポリスチレンゴム,,,ポリスチレン・ポリイソプレン・ポリスチレンゴム,
956,105440,ポリソルベート２０,,,ポリソルベート２０,"ポリオキシエチレンソルビタンラウレート
ラウリン酸ポリオキシエチレンソルビタン"
957,109112,ポリソルベート４０,,,ポリソルベート４０,"ポリオキシエチレンソルビタンパルミテート
パルミチン酸ポリオキシエチレンソルビタン"
958,105442,ポリソルベート６０,,,ポリソルベート６０,"ポリオキシエチレンソルビタンステアレート
ステアリン酸ポリオキシエチレンソルビタン"
959,105413,ポリソルベート６５,,,ポリソルベート６５,"ポリオキシエチレンソルビタントリステアレート
トリステアリン酸ポリオキシエチレンソルビタン"
960,1594,ポリソルベート８０,,   ＊,ポリソルベート８０,"ポリオキシエチレンソルビタンオレエート
オレイン酸ポリオキシエチレンソルビタン
"
961,8803,ポリビニルアセタールジエチルアミノアセテート,,,ポリビニルアセタールジエチルアミノアセテート,
962,109113,ポリビニルアルコール（完全けん化物）,,,ポリビニルアルコール（完全けん化物）,
963,109114,ポリビニルアルコール（部分けん化物）,,,ポリビニルアルコール（部分けん化物）,
964,120344,ポリビニルアルコール・ジエチレングリコール混合物,＊,,ポリビニルアルコール,
,,,,,ジエチレングリコール,
965,120345,ポリビニルアルコール・ジブチルエーテル混合物,＊,,ポリビニルアルコール,
,,,,,ジブチルエーテル,
966,105269,ポリブテン,,,ポリブテン,
967,105435,ポリプロピレングリコール２０００,,,ポリプロピレングリコール２０００,ポリプロピレングリコール
968,105520,ポリリン酸カリウム,,,ポリリン酸カリウム,ポリリン酸K
969,106738,ポリリン酸ナトリウム,,,ポリリン酸ナトリウム,ポリリン酸Na
970,9752,ｄ－ボルネオール,,,ｄ－ボルネオール,
971,101968,ｄｌ－ボルネオール,,,ｄｌ－ボルネオール,
972,1595,ホルマリン,,   ＊,ホルマリン,
973,2348,ボレイ末,,   ＊,ボレイ末,ボレイ
974,104226,マイクロクリスタリンワックス,,,マイクロクリスタリンワックス,
975,103914,マクロゴール１０００,,,マクロゴール１０００,"マクロゴール
ポリエチレングリコール"
976,1601,マクロゴール１５００,,   ＊,マクロゴール１５００,"マクロゴール
ポリエチレングリコール"
977,103915,マクロゴール１５４０,,,マクロゴール１５４０,"マクロゴール
ポリエチレングリコール"
978,103917,マクロゴール２００,,,マクロゴール２００,"マクロゴール
ポリエチレングリコール"
979,2446,マクロゴール２００００,,    ＊,マクロゴール２００００,"マクロゴール
ポリエチレングリコール"
980,103920,マクロゴール３００,,,マクロゴール３００,"マクロゴール
ポリエチレングリコール"
981,111404,マクロゴール３５０００,,,マクロゴール３５０００,"マクロゴール
ポリエチレングリコール"
982,1600,マクロゴール４００,,    ＊,マクロゴール４００,"マクロゴール
ポリエチレングリコール"
983,1602,マクロゴール４０００,,    ＊,マクロゴール４０００,"マクロゴール
ポリエチレングリコール"
984,103921,マクロゴール６００,,,マクロゴール６００,"マクロゴール
ポリエチレングリコール"
985,1603,マクロゴール６０００,,    ＊,マクロゴール６０００,"マクロゴール
ポリエチレングリコール"
986,1604,マクロゴール軟膏,＊,    ＊,マクロゴール４００,"マクロゴール
ポリエチレングリコール"
,,,,   ＊,マクロゴール４０００,"マクロゴール
ポリエチレングリコール"
987,120292,マシン油,,,マシン油,
988,120346,末端水酸基置換メチルポリシロキサンシリコーン樹脂共重合体,,,末端水酸基置換メチルポリシロキサンシリコーン樹脂共重合体,末端水酸基置換メチルポリシロキサンシリコーン樹脂コポリマー
989,103912,マッチャ,,,マッチャ,
990,120022,マラカイトグリーン,,,マラカイトグリーン,
991,109329,マルチトール,,,マルチトール,
992,521077,マルチトール液,,,マルチトール液,マルチトール
993,2351,マルツエキス,,,マルツエキス,
994,103961,マルトース,,    ＊,マルトース,
995,103960,マルトール,,,マルトール,
996,120064,マレイン化ロジングリセリンエステル,,,マレイン化ロジングリセリンエステル,
997,108550,マレイン酸,,,マレイン酸,
998,120347,マロン酸,,,マロン酸,
999,9007,Ｄ－マンニトール,,    ＊,Ｄ－マンニトール,
1000,104276,水アメ,,,水アメ,
1001,999999,"ミックスフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、プロピレングリコール、グリセリン、エタノール,
,,,Ｂ＊,,ミックスフレーバー(香料、プロピレングリコール、グリセリン、エタノール、グリセリン脂肪酸エステル),
,,,Ｃ＊,,香料,
,,,,   ＊,プロピレングリコール,
,,,,   ＊,グリセリン,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
,,,,,グリセリン脂肪酸エステル,
1002,500495,ミツロウ,,    ＊,ミツロウ,
1003,104372,ミリスチルアルコール,,,ミリスチルアルコール,
1004,104368,ミリスチン酸,,,ミリスチン酸,
1005,9100,ミリスチン酸イソプロピル,,,ミリスチン酸イソプロピル,
1006,100124,ミリスチン酸オクチルドデシル,,,ミリスチン酸オクチルドデシル,
1007,500500,ミリスチン酸セチル,,,ミリスチン酸セチル,
1008,104370,ミリスチン酸ミリスチル,,,ミリスチン酸ミリスチル,
1009,120348,ミリスチン酸メチル,,,ミリスチン酸メチル,
1010,102369,ミルラ流エキス,,,ミルラ流エキス,
1011,999999,ミレフォリウム草乾燥エキス,,,ミレフォリウム草乾燥エキス,ミレフォリウム草エキス
1012,104247,ミンク油,,,ミンク油,
1013,999999,"ミントフレーバー(Ａ、Ｂ、Ｃのいずれかで記載する)
配合目的が「香料」の場合はＡ
配合目的が「香料以外」の場合はＢ又はＣ",Ａ,,香料、エタノール,
,,,Ｂ＊,,ミントフレーバー(香料、エタノール),
,,, Ｃ＊,,ミントフレーバー,
,,,,   ＊,エタノール,"エチルアルコール
アルコール"
1014,110063,無菌炭酸水素ナトリウム,,,無菌炭酸水素ナトリウム,炭酸水素Na
1015,1076,無水エタノール,,    ＊,無水エタノール,"エタノール
エチルアルコール
アルコール"
1016,120293,無水塩化第一スズ,,,無水塩化第一スズ,塩化第一スズ
1017,1216,無水クエン酸,,    ＊,無水クエン酸,クエン酸
1018,100551,無水クエン酸ナトリウム,,,無水クエン酸ナトリウム,クエン酸Na
1019,111419,無水ケイ酸水加物,,,無水ケイ酸水加物,
1020,106602,無水酢酸ナトリウム,,,無水酢酸ナトリウム,酢酸Na
1021,100550,無水炭酸ナトリウム,,,無水炭酸ナトリウム,炭酸Na
